AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
Linden PD,2019,Weapons,Total,Society Crimes,Iowa,12,4/29/2020,0
Linn Township PD,2019, ,Adult,Grand total,Walworth,12,4/29/2020,38
Linn Township PD,2019, ,Juvenile,Grand total,Walworth,12,4/29/2020,1
Linn Township PD,2019, ,Total,Grand total,Walworth,12,4/29/2020,39
Linn Township PD,2019,Aggravated Assault,Adult,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Aggravated Assault,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Aggravated Assault,Total,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,All Other Offenses,Adult,Other Crimes,Walworth,12,4/29/2020,2
Linn Township PD,2019,All Other Offenses,Juvenile,Other Crimes,Walworth,12,4/29/2020,1
Linn Township PD,2019,All Other Offenses,Total,Other Crimes,Walworth,12,4/29/2020,3
Linn Township PD,2019,Arson,Adult,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Arson,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Arson,Total,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Burglary,Adult,Property Crimes,Walworth,12,4/29/2020,1
Linn Township PD,2019,Burglary,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Burglary,Total,Property Crimes,Walworth,12,4/29/2020,1
Linn Township PD,2019,Curfew/Loitering Violations,Adult,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Curfew/Loitering Violations,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Curfew/Loitering Violations,Total,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Disorderly Conduct,Adult,Society Crimes,Walworth,12,4/29/2020,11
Linn Township PD,2019,Disorderly Conduct,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Disorderly Conduct,Total,Society Crimes,Walworth,12,4/29/2020,11
Linn Township PD,2019,Driving Under the Influence,Adult,Society Crimes,Walworth,12,4/29/2020,9
Linn Township PD,2019,Driving Under the Influence,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Driving Under the Influence,Total,Society Crimes,Walworth,12,4/29/2020,9
Linn Township PD,2019,Drug - Unknown,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug - Unknown,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug - Unknown,Total,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Marijuana,Adult,Drug Crimes,Walworth,12,4/29/2020,2
Linn Township PD,2019,Drug Possession - Marijuana,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Marijuana,Total,Drug Crimes,Walworth,12,4/29/2020,2
Linn Township PD,2019,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Walworth,12,4/29/2020,2
Linn Township PD,2019,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Walworth,12,4/29/2020,2
Linn Township PD,2019,Drug Possession - Other Dangerous,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Other Dangerous,Total,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Synthetic,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Synthetic,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Possession - Synthetic,Total,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Marijuana,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Marijuana,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Marijuana,Total,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Other Dangerous,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Other Dangerous,Total,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Synthetic,Adult,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Synthetic,Juvenile,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Drug Sale - Synthetic,Total,Drug Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Embezzlement,Adult,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Embezzlement,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Embezzlement,Total,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Forgery & Counterfeiting,Adult,Property Crimes,Walworth,12,4/29/2020,1
Linn Township PD,2019,Forgery & Counterfeiting,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Forgery & Counterfeiting,Total,Property Crimes,Walworth,12,4/29/2020,1
Linn Township PD,2019,Fraud,Adult,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Fraud,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Fraud,Total,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Gambling,Adult,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Gambling,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Gambling,Total,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,"Human Trafficking, Commercial Sex Acts",Adult,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,"Human Trafficking, Commercial Sex Acts",Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,"Human Trafficking, Commercial Sex Acts",Total,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,"Human Trafficking, Involuntary Servitude",Adult,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,"Human Trafficking, Involuntary Servitude",Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,"Human Trafficking, Involuntary Servitude",Total,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Larceny Theft,Adult,Property Crimes,Walworth,12,4/29/2020,3
Linn Township PD,2019,Larceny Theft,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Larceny Theft,Total,Property Crimes,Walworth,12,4/29/2020,3
Linn Township PD,2019,Liquor Laws,Adult,Society Crimes,Walworth,12,4/29/2020,1
Linn Township PD,2019,Liquor Laws,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Liquor Laws,Total,Society Crimes,Walworth,12,4/29/2020,1
Linn Township PD,2019,Manslaughter by Negligence,Adult,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Manslaughter by Negligence,Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Manslaughter by Negligence,Total,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Motor Vehicle Theft,Adult,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Motor Vehicle Theft,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Motor Vehicle Theft,Total,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Offenses Against Family and Children,Adult,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Offenses Against Family and Children,Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Offenses Against Family and Children,Total,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Prostitution & Commercialized Vice,Adult,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Prostitution & Commercialized Vice,Total,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Rape - 2017,Adult,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Rape - 2017,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Rape - 2017,Total,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Robbery,Adult,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Robbery,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Robbery,Total,Violent Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Sex Offenses - 2017,Adult,Society Crimes,Walworth,12,4/29/2020,2
Linn Township PD,2019,Sex Offenses - 2017,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Sex Offenses - 2017,Total,Society Crimes,Walworth,12,4/29/2020,2
Linn Township PD,2019,Simple Assault,Adult,Other Crimes,Walworth,12,4/29/2020,4
Linn Township PD,2019,Simple Assault,Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Simple Assault,Total,Other Crimes,Walworth,12,4/29/2020,4
Linn Township PD,2019,Stolen Property,Adult,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Stolen Property,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Stolen Property,Total,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Vagrancy Violations,Adult,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Vagrancy Violations,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Vagrancy Violations,Total,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Vandalism,Adult,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Vandalism,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Vandalism,Total,Property Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Weapons,Adult,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Weapons,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Linn Township PD,2019,Weapons,Total,Society Crimes,Walworth,12,4/29/2020,0
Lodi PD,2019, ,Adult,Grand total,Columbia,12,4/29/2020,50
Lodi PD,2019, ,Juvenile,Grand total,Columbia,12,4/29/2020,6
Lodi PD,2019, ,Total,Grand total,Columbia,12,4/29/2020,56
Lodi PD,2019,Aggravated Assault,Adult,Violent Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Aggravated Assault,Juvenile,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Aggravated Assault,Total,Violent Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,All Other Offenses,Adult,Other Crimes,Columbia,12,4/29/2020,17
Lodi PD,2019,All Other Offenses,Juvenile,Other Crimes,Columbia,12,4/29/2020,2
Lodi PD,2019,All Other Offenses,Total,Other Crimes,Columbia,12,4/29/2020,19
Lodi PD,2019,Arson,Adult,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Arson,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Arson,Total,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Burglary,Adult,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Burglary,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Burglary,Total,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Curfew/Loitering Violations,Adult,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Curfew/Loitering Violations,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Curfew/Loitering Violations,Total,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Disorderly Conduct,Adult,Society Crimes,Columbia,12,4/29/2020,11
Lodi PD,2019,Disorderly Conduct,Juvenile,Society Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Disorderly Conduct,Total,Society Crimes,Columbia,12,4/29/2020,12
Lodi PD,2019,Driving Under the Influence,Adult,Society Crimes,Columbia,12,4/29/2020,13
Lodi PD,2019,Driving Under the Influence,Juvenile,Society Crimes,Columbia,12,4/29/2020,2
Lodi PD,2019,Driving Under the Influence,Total,Society Crimes,Columbia,12,4/29/2020,15
Lodi PD,2019,Drug - Unknown,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug - Unknown,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug - Unknown,Total,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Marijuana,Adult,Drug Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Drug Possession - Marijuana,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Marijuana,Total,Drug Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Other Dangerous,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Other Dangerous,Total,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Synthetic,Adult,Drug Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Drug Possession - Synthetic,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Possession - Synthetic,Total,Drug Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Drug Sale - Marijuana,Adult,Drug Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Drug Sale - Marijuana,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Marijuana,Total,Drug Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Other Dangerous,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Other Dangerous,Total,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Synthetic,Adult,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Synthetic,Juvenile,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Drug Sale - Synthetic,Total,Drug Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Embezzlement,Adult,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Embezzlement,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Embezzlement,Total,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Forgery & Counterfeiting,Adult,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Forgery & Counterfeiting,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Forgery & Counterfeiting,Total,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Fraud,Adult,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Fraud,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Fraud,Total,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Gambling,Adult,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Gambling,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Gambling,Total,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,"Human Trafficking, Commercial Sex Acts",Adult,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,"Human Trafficking, Commercial Sex Acts",Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,"Human Trafficking, Commercial Sex Acts",Total,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,"Human Trafficking, Involuntary Servitude",Adult,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,"Human Trafficking, Involuntary Servitude",Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,"Human Trafficking, Involuntary Servitude",Total,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Larceny Theft,Adult,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Larceny Theft,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Larceny Theft,Total,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Liquor Laws,Adult,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Liquor Laws,Juvenile,Society Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Liquor Laws,Total,Society Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Manslaughter by Negligence,Adult,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Manslaughter by Negligence,Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Manslaughter by Negligence,Total,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Motor Vehicle Theft,Adult,Property Crimes,Columbia,12,4/29/2020,2
Lodi PD,2019,Motor Vehicle Theft,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Motor Vehicle Theft,Total,Property Crimes,Columbia,12,4/29/2020,2
Lodi PD,2019,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Offenses Against Family and Children,Adult,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Offenses Against Family and Children,Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Offenses Against Family and Children,Total,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Prostitution & Commercialized Vice,Adult,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Prostitution & Commercialized Vice,Total,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Rape - 2017,Adult,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Rape - 2017,Juvenile,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Rape - 2017,Total,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Robbery,Adult,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Robbery,Juvenile,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Robbery,Total,Violent Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Sex Offenses - 2017,Adult,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Sex Offenses - 2017,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Sex Offenses - 2017,Total,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Simple Assault,Adult,Other Crimes,Columbia,12,4/29/2020,2
Lodi PD,2019,Simple Assault,Juvenile,Other Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Simple Assault,Total,Other Crimes,Columbia,12,4/29/2020,2
Lodi PD,2019,Stolen Property,Adult,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Stolen Property,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Stolen Property,Total,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Vagrancy Violations,Adult,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Vagrancy Violations,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Vagrancy Violations,Total,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Vandalism,Adult,Property Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Vandalism,Juvenile,Property Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Vandalism,Total,Property Crimes,Columbia,12,4/29/2020,1
Lodi PD,2019,Weapons,Adult,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Weapons,Juvenile,Society Crimes,Columbia,12,4/29/2020,0
Lodi PD,2019,Weapons,Total,Society Crimes,Columbia,12,4/29/2020,0
Lomira PD,2019, ,Adult,Grand total,Dodge,12,4/29/2020,35
Lomira PD,2019, ,Juvenile,Grand total,Dodge,12,4/29/2020,33
Lomira PD,2019, ,Total,Grand total,Dodge,12,4/29/2020,68
Lomira PD,2019,Aggravated Assault,Adult,Violent Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Aggravated Assault,Juvenile,Violent Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Aggravated Assault,Total,Violent Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,All Other Offenses,Adult,Other Crimes,Dodge,12,4/29/2020,7
Lomira PD,2019,All Other Offenses,Juvenile,Other Crimes,Dodge,12,4/29/2020,20
Lomira PD,2019,All Other Offenses,Total,Other Crimes,Dodge,12,4/29/2020,27
Lomira PD,2019,Arson,Adult,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Arson,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Arson,Total,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Burglary,Adult,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Burglary,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Burglary,Total,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Curfew/Loitering Violations,Adult,Society Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Curfew/Loitering Violations,Juvenile,Society Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Curfew/Loitering Violations,Total,Society Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Disorderly Conduct,Adult,Society Crimes,Dodge,12,4/29/2020,8
Lomira PD,2019,Disorderly Conduct,Juvenile,Society Crimes,Dodge,12,4/29/2020,6
Lomira PD,2019,Disorderly Conduct,Total,Society Crimes,Dodge,12,4/29/2020,14
Lomira PD,2019,Driving Under the Influence,Adult,Society Crimes,Dodge,12,4/29/2020,8
Lomira PD,2019,Driving Under the Influence,Juvenile,Society Crimes,Dodge,12,4/29/2020,1
Lomira PD,2019,Driving Under the Influence,Total,Society Crimes,Dodge,12,4/29/2020,9
Lomira PD,2019,Drug - Unknown,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug - Unknown,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug - Unknown,Total,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Possession - Marijuana,Adult,Drug Crimes,Dodge,12,4/29/2020,3
Lomira PD,2019,Drug Possession - Marijuana,Juvenile,Drug Crimes,Dodge,12,4/29/2020,3
Lomira PD,2019,Drug Possession - Marijuana,Total,Drug Crimes,Dodge,12,4/29/2020,6
Lomira PD,2019,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Possession - Other Dangerous,Adult,Drug Crimes,Dodge,12,4/29/2020,2
Lomira PD,2019,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Possession - Other Dangerous,Total,Drug Crimes,Dodge,12,4/29/2020,2
Lomira PD,2019,Drug Possession - Synthetic,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Possession - Synthetic,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Possession - Synthetic,Total,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Marijuana,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Marijuana,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Marijuana,Total,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Other Dangerous,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Other Dangerous,Total,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Synthetic,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Synthetic,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Drug Sale - Synthetic,Total,Drug Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Embezzlement,Adult,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Embezzlement,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Embezzlement,Total,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Forgery & Counterfeiting,Adult,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Forgery & Counterfeiting,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Forgery & Counterfeiting,Total,Property Crimes,Dodge,12,4/29/2020,0
Lomira PD,2019,Fraud,Adult,Property Crimes,Dodge,12,4/29/2020,2
