AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
West Milwaukee PD,2016,Gambling,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Gambling,Total,Society Crimes,Milwaukee,12,4/29/2020,13
West Milwaukee PD,2016,Larceny Theft,Adult,Property Crimes,Milwaukee,12,4/29/2020,736
West Milwaukee PD,2016,Larceny Theft,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,44
West Milwaukee PD,2016,Larceny Theft,Total,Property Crimes,Milwaukee,12,4/29/2020,780
West Milwaukee PD,2016,Liquor Laws,Adult,Society Crimes,Milwaukee,12,4/29/2020,11
West Milwaukee PD,2016,Liquor Laws,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Liquor Laws,Total,Society Crimes,Milwaukee,12,4/29/2020,11
West Milwaukee PD,2016,Manslaughter by Negligence,Adult,Other Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Manslaughter by Negligence,Juvenile,Other Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Manslaughter by Negligence,Total,Other Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Motor Vehicle Theft,Adult,Property Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Motor Vehicle Theft,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,7
West Milwaukee PD,2016,Motor Vehicle Theft,Total,Property Crimes,Milwaukee,12,4/29/2020,7
West Milwaukee PD,2016,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Offenses Against Family and Children,Adult,Other Crimes,Milwaukee,12,4/29/2020,2
West Milwaukee PD,2016,Offenses Against Family and Children,Juvenile,Other Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Offenses Against Family and Children,Total,Other Crimes,Milwaukee,12,4/29/2020,2
West Milwaukee PD,2016,Prostitution & Commercialized Vice,Adult,Society Crimes,Milwaukee,12,4/29/2020,3
West Milwaukee PD,2016,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Prostitution & Commercialized Vice,Total,Society Crimes,Milwaukee,12,4/29/2020,3
West Milwaukee PD,2016,Rape - prior to 2017,Adult,Violent Crimes,Milwaukee,12,4/29/2020,1
West Milwaukee PD,2016,Rape - prior to 2017,Juvenile,Violent Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Rape - prior to 2017,Total,Violent Crimes,Milwaukee,12,4/29/2020,1
West Milwaukee PD,2016,Robbery,Adult,Violent Crimes,Milwaukee,12,4/29/2020,3
West Milwaukee PD,2016,Robbery,Juvenile,Violent Crimes,Milwaukee,12,4/29/2020,1
West Milwaukee PD,2016,Robbery,Total,Violent Crimes,Milwaukee,12,4/29/2020,4
West Milwaukee PD,2016,Sex Offenses - prior to 2017,Adult,Society Crimes,Milwaukee,12,4/29/2020,4
West Milwaukee PD,2016,Sex Offenses - prior to 2017,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Sex Offenses - prior to 2017,Total,Society Crimes,Milwaukee,12,4/29/2020,4
West Milwaukee PD,2016,Simple Assault,Adult,Other Crimes,Milwaukee,12,4/29/2020,26
West Milwaukee PD,2016,Simple Assault,Juvenile,Other Crimes,Milwaukee,12,4/29/2020,3
West Milwaukee PD,2016,Simple Assault,Total,Other Crimes,Milwaukee,12,4/29/2020,29
West Milwaukee PD,2016,Stolen Property,Adult,Property Crimes,Milwaukee,12,4/29/2020,3
West Milwaukee PD,2016,Stolen Property,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,1
West Milwaukee PD,2016,Stolen Property,Total,Property Crimes,Milwaukee,12,4/29/2020,4
West Milwaukee PD,2016,Vagrancy Violations,Adult,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Vagrancy Violations,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Vagrancy Violations,Total,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Vandalism,Adult,Property Crimes,Milwaukee,12,4/29/2020,9
West Milwaukee PD,2016,Vandalism,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,5
West Milwaukee PD,2016,Vandalism,Total,Property Crimes,Milwaukee,12,4/29/2020,14
West Milwaukee PD,2016,Weapons,Adult,Society Crimes,Milwaukee,12,4/29/2020,11
West Milwaukee PD,2016,Weapons,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,0
West Milwaukee PD,2016,Weapons,Total,Society Crimes,Milwaukee,12,4/29/2020,11
West Salem PD,2016, ,Adult,Grand total,La Crosse,12,4/29/2020,187
West Salem PD,2016, ,Juvenile,Grand total,La Crosse,12,4/29/2020,40
West Salem PD,2016, ,Total,Grand total,La Crosse,12,4/29/2020,227
West Salem PD,2016,Aggravated Assault,Adult,Violent Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,Aggravated Assault,Juvenile,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Aggravated Assault,Total,Violent Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,All Other Offenses,Adult,Other Crimes,La Crosse,12,4/29/2020,66
West Salem PD,2016,All Other Offenses,Juvenile,Other Crimes,La Crosse,12,4/29/2020,7
West Salem PD,2016,All Other Offenses,Total,Other Crimes,La Crosse,12,4/29/2020,73
West Salem PD,2016,Arson,Adult,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Arson,Juvenile,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Arson,Total,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Burglary,Adult,Property Crimes,La Crosse,12,4/29/2020,2
West Salem PD,2016,Burglary,Juvenile,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Burglary,Total,Property Crimes,La Crosse,12,4/29/2020,2
West Salem PD,2016,Curfew/Loitering Violations,Adult,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Curfew/Loitering Violations,Juvenile,Society Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,Curfew/Loitering Violations,Total,Society Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,Disorderly Conduct,Adult,Society Crimes,La Crosse,12,4/29/2020,13
West Salem PD,2016,Disorderly Conduct,Juvenile,Society Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,Disorderly Conduct,Total,Society Crimes,La Crosse,12,4/29/2020,19
West Salem PD,2016,Driving Under the Influence,Adult,Society Crimes,La Crosse,12,4/29/2020,14
West Salem PD,2016,Driving Under the Influence,Juvenile,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Driving Under the Influence,Total,Society Crimes,La Crosse,12,4/29/2020,14
West Salem PD,2016,Drug - Unknown,Adult,Drug Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Drug - Unknown,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug - Unknown,Total,Drug Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Drug Possession - Marijuana,Adult,Drug Crimes,La Crosse,12,4/29/2020,26
West Salem PD,2016,Drug Possession - Marijuana,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,Drug Possession - Marijuana,Total,Drug Crimes,La Crosse,12,4/29/2020,32
West Salem PD,2016,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,La Crosse,12,4/29/2020,5
West Salem PD,2016,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Drug Possession - Opium/Cocaine,Total,Drug Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,Drug Possession - Other Dangerous,Adult,Drug Crimes,La Crosse,12,4/29/2020,14
West Salem PD,2016,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,2
West Salem PD,2016,Drug Possession - Other Dangerous,Total,Drug Crimes,La Crosse,12,4/29/2020,16
West Salem PD,2016,Drug Possession - Synthetic,Adult,Drug Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Drug Possession - Synthetic,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Possession - Synthetic,Total,Drug Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Drug Sale - Marijuana,Adult,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Marijuana,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Marijuana,Total,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Opium/Cocaine,Total,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Other Dangerous,Adult,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Other Dangerous,Total,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Synthetic,Adult,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Synthetic,Juvenile,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Drug Sale - Synthetic,Total,Drug Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Embezzlement,Adult,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Embezzlement,Juvenile,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Embezzlement,Total,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Forgery & Counterfeiting,Adult,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Forgery & Counterfeiting,Juvenile,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Forgery & Counterfeiting,Total,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Fraud,Adult,Property Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Fraud,Juvenile,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Fraud,Total,Property Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Gambling,Adult,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Gambling,Juvenile,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Gambling,Total,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Larceny Theft,Adult,Property Crimes,La Crosse,12,4/29/2020,9
West Salem PD,2016,Larceny Theft,Juvenile,Property Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Larceny Theft,Total,Property Crimes,La Crosse,12,4/29/2020,10
West Salem PD,2016,Liquor Laws,Adult,Society Crimes,La Crosse,12,4/29/2020,9
West Salem PD,2016,Liquor Laws,Juvenile,Society Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Liquor Laws,Total,Society Crimes,La Crosse,12,4/29/2020,10
West Salem PD,2016,Manslaughter by Negligence,Adult,Other Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Manslaughter by Negligence,Juvenile,Other Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Manslaughter by Negligence,Total,Other Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Motor Vehicle Theft,Adult,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Motor Vehicle Theft,Juvenile,Property Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Motor Vehicle Theft,Total,Property Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Offenses Against Family and Children,Adult,Other Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Offenses Against Family and Children,Juvenile,Other Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Offenses Against Family and Children,Total,Other Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Prostitution & Commercialized Vice,Adult,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Prostitution & Commercialized Vice,Juvenile,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Prostitution & Commercialized Vice,Total,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Rape - prior to 2017,Adult,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Rape - prior to 2017,Juvenile,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Rape - prior to 2017,Total,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Robbery,Adult,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Robbery,Juvenile,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Robbery,Total,Violent Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Sex Offenses - prior to 2017,Adult,Society Crimes,La Crosse,12,4/29/2020,2
West Salem PD,2016,Sex Offenses - prior to 2017,Juvenile,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Sex Offenses - prior to 2017,Total,Society Crimes,La Crosse,12,4/29/2020,2
West Salem PD,2016,Simple Assault,Adult,Other Crimes,La Crosse,12,4/29/2020,4
West Salem PD,2016,Simple Assault,Juvenile,Other Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Simple Assault,Total,Other Crimes,La Crosse,12,4/29/2020,5
West Salem PD,2016,Stolen Property,Adult,Property Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Stolen Property,Juvenile,Property Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Stolen Property,Total,Property Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Vagrancy Violations,Adult,Society Crimes,La Crosse,12,4/29/2020,3
West Salem PD,2016,Vagrancy Violations,Juvenile,Society Crimes,La Crosse,12,4/29/2020,0
West Salem PD,2016,Vagrancy Violations,Total,Society Crimes,La Crosse,12,4/29/2020,3
West Salem PD,2016,Vandalism,Adult,Property Crimes,La Crosse,12,4/29/2020,9
West Salem PD,2016,Vandalism,Juvenile,Property Crimes,La Crosse,12,4/29/2020,6
West Salem PD,2016,Vandalism,Total,Property Crimes,La Crosse,12,4/29/2020,15
West Salem PD,2016,Weapons,Adult,Society Crimes,La Crosse,12,4/29/2020,1
West Salem PD,2016,Weapons,Juvenile,Society Crimes,La Crosse,12,4/29/2020,2
West Salem PD,2016,Weapons,Total,Society Crimes,La Crosse,12,4/29/2020,3
Westby PD,2016, ,Adult,Grand total,Vernon,12,4/29/2020,26
Westby PD,2016, ,Juvenile,Grand total,Vernon,12,4/29/2020,0
Westby PD,2016, ,Total,Grand total,Vernon,12,4/29/2020,26
Westby PD,2016,Aggravated Assault,Adult,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Aggravated Assault,Juvenile,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Aggravated Assault,Total,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,All Other Offenses,Adult,Other Crimes,Vernon,12,4/29/2020,15
Westby PD,2016,All Other Offenses,Juvenile,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,All Other Offenses,Total,Other Crimes,Vernon,12,4/29/2020,15
Westby PD,2016,Arson,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Arson,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Arson,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Burglary,Adult,Property Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Burglary,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Burglary,Total,Property Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Curfew/Loitering Violations,Adult,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Curfew/Loitering Violations,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Curfew/Loitering Violations,Total,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Disorderly Conduct,Adult,Society Crimes,Vernon,12,4/29/2020,4
Westby PD,2016,Disorderly Conduct,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Disorderly Conduct,Total,Society Crimes,Vernon,12,4/29/2020,4
Westby PD,2016,Driving Under the Influence,Adult,Society Crimes,Vernon,12,4/29/2020,3
Westby PD,2016,Driving Under the Influence,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Driving Under the Influence,Total,Society Crimes,Vernon,12,4/29/2020,3
Westby PD,2016,Drug - Unknown,Adult,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug - Unknown,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug - Unknown,Total,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Marijuana,Adult,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Marijuana,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Marijuana,Total,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Other Dangerous,Adult,Drug Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Other Dangerous,Total,Drug Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Drug Possession - Synthetic,Adult,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Synthetic,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Possession - Synthetic,Total,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Marijuana,Adult,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Marijuana,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Marijuana,Total,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Other Dangerous,Adult,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Other Dangerous,Total,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Synthetic,Adult,Drug Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Drug Sale - Synthetic,Juvenile,Drug Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Drug Sale - Synthetic,Total,Drug Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Embezzlement,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Embezzlement,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Embezzlement,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Forgery & Counterfeiting,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Forgery & Counterfeiting,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Forgery & Counterfeiting,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Fraud,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Fraud,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Fraud,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Gambling,Adult,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Gambling,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Gambling,Total,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Larceny Theft,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Larceny Theft,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Larceny Theft,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Liquor Laws,Adult,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Liquor Laws,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Liquor Laws,Total,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Manslaughter by Negligence,Adult,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Manslaughter by Negligence,Juvenile,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Manslaughter by Negligence,Total,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Motor Vehicle Theft,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Motor Vehicle Theft,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Motor Vehicle Theft,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Offenses Against Family and Children,Adult,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Offenses Against Family and Children,Juvenile,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Offenses Against Family and Children,Total,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Prostitution & Commercialized Vice,Adult,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Prostitution & Commercialized Vice,Total,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Rape - prior to 2017,Adult,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Rape - prior to 2017,Juvenile,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Rape - prior to 2017,Total,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Robbery,Adult,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Robbery,Juvenile,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Robbery,Total,Violent Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Sex Offenses - prior to 2017,Adult,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Sex Offenses - prior to 2017,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Sex Offenses - prior to 2017,Total,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Simple Assault,Adult,Other Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Simple Assault,Juvenile,Other Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Simple Assault,Total,Other Crimes,Vernon,12,4/29/2020,1
Westby PD,2016,Stolen Property,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Stolen Property,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Stolen Property,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Vagrancy Violations,Adult,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Vagrancy Violations,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Vagrancy Violations,Total,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Vandalism,Adult,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Vandalism,Juvenile,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Vandalism,Total,Property Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Weapons,Adult,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Weapons,Juvenile,Society Crimes,Vernon,12,4/29/2020,0
Westby PD,2016,Weapons,Total,Society Crimes,Vernon,12,4/29/2020,0
Westfield PD,2016, ,Adult,Grand total,Marquette,12,4/29/2020,33
Westfield PD,2016, ,Juvenile,Grand total,Marquette,12,4/29/2020,1
Westfield PD,2016, ,Total,Grand total,Marquette,12,4/29/2020,34
Westfield PD,2016,Aggravated Assault,Adult,Violent Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Aggravated Assault,Juvenile,Violent Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Aggravated Assault,Total,Violent Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,All Other Offenses,Adult,Other Crimes,Marquette,12,4/29/2020,18
Westfield PD,2016,All Other Offenses,Juvenile,Other Crimes,Marquette,12,4/29/2020,1
Westfield PD,2016,All Other Offenses,Total,Other Crimes,Marquette,12,4/29/2020,19
Westfield PD,2016,Arson,Adult,Property Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Arson,Juvenile,Property Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Arson,Total,Property Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Burglary,Adult,Property Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Burglary,Juvenile,Property Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Burglary,Total,Property Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Curfew/Loitering Violations,Adult,Society Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Curfew/Loitering Violations,Juvenile,Society Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Curfew/Loitering Violations,Total,Society Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Disorderly Conduct,Adult,Society Crimes,Marquette,12,4/29/2020,5
Westfield PD,2016,Disorderly Conduct,Juvenile,Society Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Disorderly Conduct,Total,Society Crimes,Marquette,12,4/29/2020,5
Westfield PD,2016,Driving Under the Influence,Adult,Society Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Driving Under the Influence,Juvenile,Society Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Driving Under the Influence,Total,Society Crimes,Marquette,12,4/29/2020,0
Westfield PD,2016,Drug - Unknown,Adult,Drug Crimes,Marquette,12,4/29/2020,1
